Latitude,Longitude,Borough,Ward ID,Borough ID,Ward,Point Order,Sub Polygon Id
51.5974,-0.3118,Harrow,E05000295,E09000015,Kenton West,3,1
51.5925,-0.3094,Harrow,E05000295,E09000015,Kenton West,4,1
51.5898,-0.3072,Harrow,E05000295,E09000015,Kenton West,5,1
51.59,-0.2996,Harrow,E05000295,E09000015,Kenton West,6,1
51.5868,-0.3005,Harrow,E05000295,E09000015,Kenton West,7,1
51.586,-0.3053,Harrow,E05000295,E09000015,Kenton West,8,1
51.5816,-0.3155,Harrow,E05000295,E09000015,Kenton West,9,1
51.5871,-0.3238,Harrow,E05000295,E09000015,Kenton West,10,1
51.5902,-0.3302,Harrow,E05000295,E09000015,Kenton West,11,1
51.5904,-0.324,Harrow,E05000295,E09000015,Kenton West,12,1
51.5919,-0.3213,Harrow,E05000295,E09000015,Kenton West,13,1
51.6005,-0.3181,Harrow,E05000295,E09000015,Kenton West,14,1
51.5971,-0.3446,Harrow,E05000296,E09000015,Marlborough,1,1
51.5933,-0.3366,Harrow,E05000296,E09000015,Marlborough,2,1
51.5961,-0.334,Harrow,E05000296,E09000015,Marlborough,3,1
51.5995,-0.322,Harrow,E05000296,E09000015,Marlborough,4,1
51.6005,-0.3181,Harrow,E05000296,E09000015,Marlborough,5,1
51.5919,-0.3213,Harrow,E05000296,E09000015,Marlborough,6,1
51.5904,-0.324,Harrow,E05000296,E09000015,Marlborough,7,1
51.5902,-0.3302,Harrow,E05000296,E09000015,Marlborough,8,1
51.587,-0.3305,Harrow,E05000296,E09000015,Marlborough,9,1
51.5851,-0.3331,Harrow,E05000296,E09000015,Marlborough,10,1
51.5841,-0.3399,Harrow,E05000296,E09000015,Marlborough,11,1
51.5948,-0.3465,Harrow,E05000296,E09000015,Marlborough,12,1
51.5971,-0.3446,Harrow,E05000296,E09000015,Marlborough,13,1
51.6127,-0.4025,Harrow,E05000297,E09000015,Pinner,1,1
51.6129,-0.3979,Harrow,E05000297,E09000015,Pinner,2,1
51.6147,-0.3911,Harrow,E05000297,E09000015,Pinner,3,1
51.6157,-0.383,Harrow,E05000297,E09000015,Pinner,4,1
51.6132,-0.3844,Harrow,E05000297,E09000015,Pinner,5,1
51.6075,-0.3847,Harrow,E05000297,E09000015,Pinner,6,1
51.6062,-0.388,Harrow,E05000297,E09000015,Pinner,7,1
51.6031,-0.385,Harrow,E05000297,E09000015,Pinner,8,1
51.6034,-0.3801,Harrow,E05000297,E09000015,Pinner,9,1
51.6023,-0.3766,Harrow,E05000297,E09000015,Pinner,10,1
51.5994,-0.3736,Harrow,E05000297,E09000015,Pinner,11,1
51.5914,-0.3699,Harrow,E05000297,E09000015,Pinner,12,1
51.5892,-0.3722,Harrow,E05000297,E09000015,Pinner,13,1
51.5942,-0.3843,Harrow,E05000297,E09000015,Pinner,14,1
51.5964,-0.3961,Harrow,E05000297,E09000015,Pinner,15,1
51.6014,-0.4008,Harrow,E05000297,E09000015,Pinner,16,1
51.6064,-0.4005,Harrow,E05000297,E09000015,Pinner,17,1
51.6127,-0.4025,Harrow,E05000297,E09000015,Pinner,18,1
51.5833,-0.3716,Harrow,E05000298,E09000015,Pinner South,1,1
51.5819,-0.3771,Harrow,E05000298,E09000015,Pinner South,2,1
51.5733,-0.3795,Harrow,E05000298,E09000015,Pinner South,3,1
51.5705,-0.3844,Harrow,E05000298,E09000015,Pinner South,4,1
51.5768,-0.3868,Harrow,E05000298,E09000015,Pinner South,5,1
51.5811,-0.39,Harrow,E05000298,E09000015,Pinner South,6,1
51.5878,-0.3905,Harrow,E05000298,E09000015,Pinner South,7,1
51.5897,-0.3939,Harrow,E05000298,E09000015,Pinner South,8,1
51.5964,-0.3961,Harrow,E05000298,E09000015,Pinner South,9,1
51.5942,-0.3843,Harrow,E05000298,E09000015,Pinner South,10,1
51.5892,-0.3722,Harrow,E05000298,E09000015,Pinner South,11,1
51.5879,-0.3747,Harrow,E05000298,E09000015,Pinner South,12,1
51.5833,-0.3716,Harrow,E05000298,E09000015,Pinner South,13,1
51.5931,-0.2888,Harrow,E05000299,E09000015,Queensbury,1,1
51.5948,-0.2934,Harrow,E05000299,E09000015,Queensbury,2,1
51.5925,-0.3094,Harrow,E05000299,E09000015,Queensbury,3,1
51.5974,-0.3118,Harrow,E05000299,E09000015,Queensbury,4,1
51.6011,-0.3031,Harrow,E05000299,E09000015,Queensbury,5,1
51.5982,-0.3016,Harrow,E05000299,E09000015,Queensbury,6,1
51.5992,-0.2951,Harrow,E05000299,E09000015,Queensbury,7,1
51.6024,-0.2961,Harrow,E05000299,E09000015,Queensbury,8,1
51.6031,-0.2917,Harrow,E05000299,E09000015,Queensbury,9,1
51.6065,-0.2928,Harrow,E05000299,E09000015,Queensbury,10,1
51.6066,-0.2902,Harrow,E05000299,E09000015,Queensbury,11,1
51.5977,-0.2825,Harrow,E05000299,E09000015,Queensbury,12,1
51.5979,-0.2788,Harrow,E05000299,E09000015,Queensbury,13,1
51.5957,-0.2778,Harrow,E05000299,E09000015,Queensbury,14,1
51.5931,-0.2888,Harrow,E05000299,E09000015,Queensbury,15,1
51.5626,-0.3804,Harrow,E05000300,E09000015,Rayners Lane,1,1
51.5705,-0.3844,Harrow,E05000300,E09000015,Rayners Lane,2,1
51.5733,-0.3795,Harrow,E05000300,E09000015,Rayners Lane,3,1
51.5819,-0.3771,Harrow,E05000300,E09000015,Rayners Lane,4,1
51.5833,-0.3716,Harrow,E05000300,E09000015,Rayners Lane,5,1
51.5774,-0.3687,Harrow,E05000300,E09000015,Rayners Lane,6,1
51.5776,-0.3666,Harrow,E05000300,E09000015,Rayners Lane,7,1
51.5746,-0.369,Harrow,E05000300,E09000015,Rayners Lane,8,1
51.5729,-0.3636,Harrow,E05000300,E09000015,Rayners Lane,9,1
51.569,-0.3645,Harrow,E05000300,E09000015,Rayners Lane,10,1
51.5691,-0.3728,Harrow,E05000300,E09000015,Rayners Lane,11,1
51.5675,-0.3777,Harrow,E05000300,E09000015,Rayners Lane,12,1
51.5646,-0.3758,Harrow,E05000300,E09000015,Rayners Lane,13,1
51.5626,-0.3804,Harrow,E05000300,E09000015,Rayners Lane,14,1
51.5644,-0.3511,Harrow,E05000301,E09000015,Roxbourne,1,1
51.5645,-0.3603,Harrow,E05000301,E09000015,Roxbourne,2,1
51.5629,-0.3635,Harrow,E05000301,E09000015,Roxbourne,3,1
51.5591,-0.3785,Harrow,E05000301,E09000015,Roxbourne,4,1
51.5626,-0.3804,Harrow,E05000301,E09000015,Roxbourne,5,1
51.5646,-0.3758,Harrow,E05000301,E09000015,Roxbourne,6,1
51.5675,-0.3777,Harrow,E05000301,E09000015,Roxbourne,7,1
51.5691,-0.3728,Harrow,E05000301,E09000015,Roxbourne,8,1
51.569,-0.3645,Harrow,E05000301,E09000015,Roxbourne,9,1
51.5729,-0.3636,Harrow,E05000301,E09000015,Roxbourne,10,1
51.5688,-0.3566,Harrow,E05000301,E09000015,Roxbourne,11,1
51.5671,-0.3477,Harrow,E05000301,E09000015,Roxbourne,12,1
51.5644,-0.3511,Harrow,E05000301,E09000015,Roxbourne,13,1
51.5591,-0.3785,Harrow,E05000302,E09000015,Roxeth,1,1
51.5629,-0.3635,Harrow,E05000302,E09000015,Roxeth,2,1
51.5645,-0.3603,Harrow,E05000302,E09000015,Roxeth,3,1
51.5644,-0.3511,Harrow,E05000302,E09000015,Roxeth,4,1
51.5592,-0.346,Harrow,E05000302,E09000015,Roxeth,5,1
51.5568,-0.3607,Harrow,E05000302,E09000015,Roxeth,6,1
51.5555,-0.361,Harrow,E05000302,E09000015,Roxeth,7,1
51.5526,-0.3743,Harrow,E05000302,E09000015,Roxeth,8,1
51.5545,-0.3762,Harrow,E05000302,E09000015,Roxeth,9,1
51.5591,-0.3785,Harrow,E05000302,E09000015,Roxeth,10,1
51.6333,-0.3309,Harrow,E05000303,E09000015,Stanmore Park,1,1
51.6293,-0.3303,Harrow,E05000303,E09000015,Stanmore Park,2,1
51.6259,-0.3203,Harrow,E05000303,E09000015,Stanmore Park,3,1
51.6264,-0.3155,Harrow,E05000303,E09000015,Stanmore Park,4,1
51.6218,-0.3117,Harrow,E05000303,E09000015,Stanmore Park,5,1
51.6187,-0.307,Harrow,E05000303,E09000015,Stanmore Park,6,1
51.6123,-0.3033,Harrow,E05000303,E09000015,Stanmore Park,7,1
51.6121,-0.3086,Harrow,E05000303,E09000015,Stanmore Park,8,1
51.6105,-0.3112,Harrow,E05000303,E09000015,Stanmore Park,9,1
51.6071,-0.3114,Harrow,E05000303,E09000015,Stanmore Park,10,1
51.6044,-0.3141,Harrow,E05000303,E09000015,Stanmore Park,11,1
51.6043,-0.3248,Harrow,E05000303,E09000015,Stanmore Park,12,1
51.6061,-0.3271,Harrow,E05000303,E09000015,Stanmore Park,13,1
51.6129,-0.3293,Harrow,E05000303,E09000015,Stanmore Park,14,1
51.6161,-0.3361,Harrow,E05000303,E09000015,Stanmore Park,15,1
51.6204,-0.341,Harrow,E05000303,E09000015,Stanmore Park,16,1
51.6238,-0.3417,Harrow,E05000303,E09000015,Stanmore Park,17,1
51.6276,-0.3375,Harrow,E05000303,E09000015,Stanmore Park,18,1
51.6302,-0.3383,Harrow,E05000303,E09000015,Stanmore Park,19,1
51.629,-0.3367,Harrow,E05000303,E09000015,Stanmore Park,20,1
51.6333,-0.3309,Harrow,E05000303,E09000015,Stanmore Park,21,1
51.6035,-0.3261,Harrow,E05000304,E09000015,Wealdstone,1,1
51.5995,-0.322,Harrow,E05000304,E09000015,Wealdstone,2,1
51.5961,-0.334,Harrow,E05000304,E09000015,Wealdstone,3,1
51.5933,-0.3366,Harrow,E05000304,E09000015,Wealdstone,4,1
51.5971,-0.3446,Harrow,E05000304,E09000015,Wealdstone,5,1
51.5988,-0.3482,Harrow,E05000304,E09000015,Wealdstone,6,1
51.6007,-0.3446,Harrow,E05000304,E09000015,Wealdstone,7,1
51.6032,-0.3449,Harrow,E05000304,E09000015,Wealdstone,8,1
51.6038,-0.3374,Harrow,E05000304,E09000015,Wealdstone,9,1
51.6022,-0.3364,Harrow,E05000304,E09000015,Wealdstone,10,1
51.6035,-0.3261,Harrow,E05000304,E09000015,Wealdstone,11,1
51.5776,-0.3666,Harrow,E05000305,E09000015,West Harrow,1,1
51.5842,-0.3605,Harrow,E05000305,E09000015,West Harrow,2,1
51.5811,-0.3515,Harrow,E05000305,E09000015,West Harrow,3,1
51.5793,-0.3404,Harrow,E05000305,E09000015,West Harrow,4,1
51.5742,-0.342,Harrow,E05000305,E09000015,West Harrow,5,1
51.5753,-0.3485,Harrow,E05000305,E09000015,West Harrow,6,1
51.5747,-0.3569,Harrow,E05000305,E09000015,West Harrow,7,1
51.5733,-0.3552,Harrow,E05000305,E09000015,West Harrow,8,1
51.5688,-0.3566,Harrow,E05000305,E09000015,West Harrow,9,1
51.5729,-0.3636,Harrow,E05000305,E09000015,West Harrow,10,1
51.5746,-0.369,Harrow,E05000305,E09000015,West Harrow,11,1
51.5776,-0.3666,Harrow,E05000305,E09000015,West Harrow,12,1
51.5752,0.1486,Havering,E05000306,E09000016,Brooklands,1,1
51.5802,0.15,Havering,E05000306,E09000016,Brooklands,2,1
51.5799,0.1611,Havering,E05000306,E09000016,Brooklands,3,1
51.5806,0.1652,Havering,E05000306,E09000016,Brooklands,4,1
51.5857,0.174,Havering,E05000306,E09000016,Brooklands,5,1
51.5827,0.177,Havering,E05000306,E09000016,Brooklands,6,1
51.5795,0.1802,Havering,E05000306,E09000016,Brooklands,7,1
51.5754,0.1783,Havering,E05000306,E09000016,Brooklands,8,1
51.5739,0.172,Havering,E05000306,E09000016,Brooklands,9,1
51.5716,0.1733,Havering,E05000306,E09000016,Brooklands,10,1
51.5732,0.1805,Havering,E05000306,E09000016,Brooklands,11,1
51.5662,0.1883,Havering,E05000306,E09000016,Brooklands,12,1
51.5643,0.1868,Havering,E05000306,E09000016,Brooklands,13,1
51.5646,0.175,Havering,E05000306,E09000016,Brooklands,14,1
51.563,0.17,Havering,E05000306,E09000016,Brooklands,15,1
51.5611,0.1635,Havering,E05000306,E09000016,Brooklands,16,1
51.5656,0.1559,Havering,E05000306,E09000016,Brooklands,17,1
51.5692,0.1514,Havering,E05000306,E09000016,Brooklands,18,1
51.5752,0.1486,Havering,E05000306,E09000016,Brooklands,19,1
51.564,0.2918,Havering,E05000307,E09000016,Cranham,1,1
51.559,0.2643,Havering,E05000307,E09000016,Cranham,2,1
51.5583,0.2556,Havering,E05000307,E09000016,Cranham,3,1
51.5586,0.2411,Havering,E05000307,E09000016,Cranham,4,1
51.562,0.235,Havering,E05000307,E09000016,Cranham,5,1
51.5681,0.2422,Havering,E05000307,E09000016,Cranham,6,1
51.5665,0.2475,Havering,E05000307,E09000016,Cranham,7,1
51.5706,0.2517,Havering,E05000307,E09000016,Cranham,8,1
51.5741,0.2512,Havering,E05000307,E09000016,Cranham,9,1
51.5753,0.2531,Havering,E05000307,E09000016,Cranham,10,1
51.5782,0.2505,Havering,E05000307,E09000016,Cranham,11,1
51.5774,0.2631,Havering,E05000307,E09000016,Cranham,12,1
51.5765,0.2687,Havering,E05000307,E09000016,Cranham,13,1
51.5813,0.2711,Havering,E05000307,E09000016,Cranham,14,1
51.5869,0.2695,Havering,E05000307,E09000016,Cranham,15,1
51.5898,0.2726,Havering,E05000307,E09000016,Cranham,16,1
51.578,0.2837,Havering,E05000307,E09000016,Cranham,17,1
51.5712,0.2883,Havering,E05000307,E09000016,Cranham,18,1
51.564,0.2918,Havering,E05000307,E09000016,Cranham,19,1
51.5369,0.1754,Havering,E05000308,E09000016,Elm Park,1,1
51.5398,0.1809,Havering,E05000308,E09000016,Elm Park,2,1
51.5432,0.1817,Havering,E05000308,E09000016,Elm Park,3,1
51.5471,0.1877,Havering,E05000308,E09000016,Elm Park,4,1
51.5522,0.1918,Havering,E05000308,E09000016,Elm Park,5,1
51.5543,0.1939,Havering,E05000308,E09000016,Elm Park,6,1
51.5559,0.2001,Havering,E05000308,E09000016,Elm Park,7,1
51.5537,0.1989,Havering,E05000308,E09000016,Elm Park,8,1
51.5493,0.201,Havering,E05000308,E09000016,Elm Park,9,1
51.5461,0.2025,Havering,E05000308,E09000016,Elm Park,10,1
51.5439,0.2107,Havering,E05000308,E09000016,Elm Park,11,1
51.543,0.2107,Havering,E05000308,E09000016,Elm Park,12,1
51.5416,0.2187,Havering,E05000308,E09000016,Elm Park,13,1
51.5377,0.218,Havering,E05000308,E09000016,Elm Park,14,1
51.5331,0.2157,Havering,E05000308,E09000016,Elm Park,15,1
51.5295,0.211,Havering,E05000308,E09000016,Elm Park,16,1
51.5385,0.1949,Havering,E05000308,E09000016,Elm Park,17,1
51.5354,0.1882,Havering,E05000308,E09000016,Elm Park,18,1
51.5352,0.1836,Havering,E05000308,E09000016,Elm Park,19,1
51.5369,0.1754,Havering,E05000308,E09000016,Elm Park,20,1
51.5699,0.2146,Havering,E05000309,E09000016,Emerson Park,1,1
51.5738,0.2032,Havering,E05000309,E09000016,Emerson Park,2,1
51.5748,0.2072,Havering,E05000309,E09000016,Emerson Park,3,1
51.5775,0.2095,Havering,E05000309,E09000016,Emerson Park,4,1
51.5745,0.2133,Havering,E05000309,E09000016,Emerson Park,5,1
51.573,0.2194,Havering,E05000309,E09000016,Emerson Park,6,1
51.5801,0.2216,Havering,E05000309,E09000016,Emerson Park,7,1
51.5794,0.224,Havering,E05000309,E09000016,Emerson Park,8,1
51.5828,0.2332,Havering,E05000309,E09000016,Emerson Park,9,1
51.5864,0.2257,Havering,E05000309,E09000016,Emerson Park,10,1
51.5873,0.2344,Havering,E05000309,E09000016,Emerson Park,11,1
51.5852,0.2367,Havering,E05000309,E09000016,Emerson Park,12,1
51.5862,0.2421,Havering,E05000309,E09000016,Emerson Park,13,1
51.5853,0.2444,Havering,E05000309,E09000016,Emerson Park,14,1
51.5782,0.2505,Havering,E05000309,E09000016,Emerson Park,15,1
51.5753,0.2531,Havering,E05000309,E09000016,Emerson Park,16,1
51.5741,0.2512,Havering,E05000309,E09000016,Emerson Park,17,1
51.5706,0.2517,Havering,E05000309,E09000016,Emerson Park,18,1
51.5665,0.2475,Havering,E05000309,E09000016,Emerson Park,19,1
51.5681,0.2422,Havering,E05000309,E09000016,Emerson Park,20,1
51.562,0.235,Havering,E05000309,E09000016,Emerson Park,21,1
51.5673,0.2241,Havering,E05000309,E09000016,Emerson Park,22,1
51.5699,0.2146,Havering,E05000309,E09000016,Emerson Park,23,1
51.5998,0.2234,Havering,E05000310,E09000016,Gooshays,1,1
51.6031,0.2174,Havering,E05000310,E09000016,Gooshays,2,1
51.6088,0.2136,Havering,E05000310,E09000016,Gooshays,3,1
51.6105,0.2199,Havering,E05000310,E09000016,Gooshays,4,1
51.615,0.2187,Havering,E05000310,E09000016,Gooshays,5,1
51.6175,0.223,Havering,E05000310,E09000016,Gooshays,6,1
51.6197,0.2204,Havering,E05000310,E09000016,Gooshays,7,1
51.6211,0.2142,Havering,E05000310,E09000016,Gooshays,8,1
51.6203,0.2099,Havering,E05000310,E09000016,Gooshays,9,1
51.6174,0.2074,Havering,E05000310,E09000016,Gooshays,10,1
51.6166,0.2054,Havering,E05000310,E09000016,Gooshays,11,1
51.6241,0.1975,Havering,E05000310,E09000016,Gooshays,12,1
51.6251,0.1986,Havering,E05000310,E09000016,Gooshays,13,1
51.6246,0.2051,Havering,E05000310,E09000016,Gooshays,14,1
51.6262,0.2125,Havering,E05000310,E09000016,Gooshays,15,1
51.6296,0.2237,Havering,E05000310,E09000016,Gooshays,16,1
51.6312,0.2257,Havering,E05000310,E09000016,Gooshays,17,1
51.6226,0.2411,Havering,E05000310,E09000016,Gooshays,18,1
51.6182,0.2519,Havering,E05000310,E09000016,Gooshays,19,1
51.6137,0.2593,Havering,E05000310,E09000016,Gooshays,20,1
51.6087,0.2649,Havering,E05000310,E09000016,Gooshays,21,1
51.6071,0.2621,Havering,E05000310,E09000016,Gooshays,22,1
51.5994,0.2383,Havering,E05000310,E09000016,Gooshays,23,1
51.6047,0.2323,Havering,E05000310,E09000016,Gooshays,24,1
51.6013,0.2243,Havering,E05000310,E09000016,Gooshays,25,1
51.5998,0.2234,Havering,E05000310,E09000016,Gooshays,26,1
51.5586,0.2411,Havering,E05000311,E09000016,Hacton,1,1
51.5513,0.2372,Havering,E05000311,E09000016,Hacton,2,1
51.5466,0.2254,Havering,E05000311,E09000016,Hacton,3,1
51.5416,0.2187,Havering,E05000311,E09000016,Hacton,4,1
51.543,0.2107,Havering,E05000311,E09000016,Hacton,5,1
51.5439,0.2107,Havering,E05000311,E09000016,Hacton,6,1
51.5461,0.2025,Havering,E05000311,E09000016,Hacton,7,1
51.5493,0.201,Havering,E05000311,E09000016,Hacton,8,1
51.5518,0.2129,Havering,E05000311,E09000016,Hacton,9,1
51.5552,0.2141,Havering,E05000311,E09000016,Hacton,10,1
51.5563,0.2254,Havering,E05000311,E09000016,Hacton,11,1
51.5545,0.2253,Havering,E05000311,E09000016,Hacton,12,1
51.5586,0.2411,Havering,E05000311,E09000016,Hacton,13,1
51.5898,0.2726,Havering,E05000312,E09000016,Harold Wood,1,1
51.5869,0.2695,Havering,E05000312,E09000016,Harold Wood,2,1
51.5813,0.2711,Havering,E05000312,E09000016,Harold Wood,3,1
51.5765,0.2687,Havering,E05000312,E09000016,Harold Wood,4,1
51.5774,0.2631,Havering,E05000312,E09000016,Harold Wood,5,1
51.5782,0.2505,Havering,E05000312,E09000016,Harold Wood,6,1
51.5853,0.2444,Havering,E05000312,E09000016,Harold Wood,7,1
51.5862,0.2421,Havering,E05000312,E09000016,Harold Wood,8,1
51.5852,0.2367,Havering,E05000312,E09000016,Harold Wood,9,1
51.5873,0.2344,Havering,E05000312,E09000016,Harold Wood,10,1
51.5864,0.2257,Havering,E05000312,E09000016,Harold Wood,11,1
51.5922,0.2144,Havering,E05000312,E09000016,Harold Wood,12,1
51.5947,0.2233,Havering,E05000312,E09000016,Harold Wood,13,1
51.5975,0.2198,Havering,E05000312,E09000016,Harold Wood,14,1
51.5998,0.2234,Havering,E05000312,E09000016,Harold Wood,15,1
51.6013,0.2243,Havering,E05000312,E09000016,Harold Wood,16,1
51.6047,0.2323,Havering,E05000312,E09000016,Harold Wood,17,1
51.5994,0.2383,Havering,E05000312,E09000016,Harold Wood,18,1
51.6071,0.2621,Havering,E05000312,E09000016,Harold Wood,19,1
51.6087,0.2649,Havering,E05000312,E09000016,Harold Wood,20,1
51.606,0.2597,Havering,E05000312,E09000016,Harold Wood,21,1
51.6011,0.2556,Havering,E05000312,E09000016,Harold Wood,22,1
51.5995,0.2639,Havering,E05000312,E09000016,Harold Wood,23,1
51.5991,0.2715,Havering,E05000312,E09000016,Harold Wood,24,1
51.5948,0.271,Havering,E05000312,E09000016,Harold Wood,25,1
51.5898,0.2726,Havering,E05000312,E09000016,Harold Wood,26,1
51.623,0.1398,Havering,E05000313,E09000016,Havering Park,1,1
51.6228,0.1569,Havering,E05000313,E09000016,Havering Park,2,1
51.6219,0.1675,Havering,E05000313,E09000016,Havering Park,3,1
51.6209,0.1705,Havering,E05000313,E09000016,Havering Park,4,1
51.624,0.182,Havering,E05000313,E09000016,Havering Park,5,1
51.6253,0.1838,Havering,E05000313,E09000016,Havering Park,6,1
51.6245,0.1912,Havering,E05000313,E09000016,Havering Park,7,1
51.6251,0.1986,Havering,E05000313,E09000016,Havering Park,8,1
51.6241,0.1975,Havering,E05000313,E09000016,Havering Park,9,1
51.6166,0.2054,Havering,E05000313,E09000016,Havering Park,10,1
51.6174,0.2074,Havering,E05000313,E09000016,Havering Park,11,1
51.6157,0.2093,Havering,E05000313,E09000016,Havering Park,12,1
51.6083,0.2071,Havering,E05000313,E09000016,Havering Park,13,1
51.6045,0.2003,Havering,E05000313,E09000016,Havering Park,14,1
51.6027,0.1952,Havering,E05000313,E09000016,Havering Park,15,1
51.6025,0.1868,Havering,E05000313,E09000016,Havering Park,16,1
51.6032,0.1821,Havering,E05000313,E09000016,Havering Park,17,1
51.5973,0.1772,Havering,E05000313,E09000016,Havering Park,18,1
51.6003,0.1728,Havering,E05000313,E09000016,Havering Park,19,1
51.5991,0.1644,Havering,E05000313,E09000016,Havering Park,20,1
51.6003,0.1604,Havering,E05000313,E09000016,Havering Park,21,1
51.601,0.1506,Havering,E05000313,E09000016,Havering Park,22,1
51.6082,0.1503,Havering,E05000313,E09000016,Havering Park,23,1
51.6162,0.1461,Havering,E05000313,E09000016,Havering Park,24,1
51.623,0.1398,Havering,E05000313,E09000016,Havering Park,25,1
51.5998,0.2234,Havering,E05000314,E09000016,Heaton,1,1
51.5975,0.2198,Havering,E05000314,E09000016,Heaton,2,1
51.5947,0.2233,Havering,E05000314,E09000016,Heaton,3,1
51.5922,0.2144,Havering,E05000314,E09000016,Heaton,4,1
51.5948,0.2003,Havering,E05000314,E09000016,Heaton,5,1
51.5995,0.1948,Havering,E05000314,E09000016,Heaton,6,1
51.6027,0.1952,Havering,E05000314,E09000016,Heaton,7,1
51.6045,0.2003,Havering,E05000314,E09000016,Heaton,8,1
51.6083,0.2071,Havering,E05000314,E09000016,Heaton,9,1
51.6157,0.2093,Havering,E05000314,E09000016,Heaton,10,1
51.6174,0.2074,Havering,E05000314,E09000016,Heaton,11,1
51.6203,0.2099,Havering,E05000314,E09000016,Heaton,12,1
51.6211,0.2142,Havering,E05000314,E09000016,Heaton,13,1
51.6197,0.2204,Havering,E05000314,E09000016,Heaton,14,1
51.6175,0.223,Havering,E05000314,E09000016,Heaton,15,1
51.615,0.2187,Havering,E05000314,E09000016,Heaton,16,1
51.6105,0.2199,Havering,E05000314,E09000016,Heaton,17,1
51.6088,0.2136,Havering,E05000314,E09000016,Heaton,18,1
51.6031,0.2174,Havering,E05000314,E09000016,Heaton,19,1
51.5998,0.2234,Havering,E05000314,E09000016,Heaton,20,1
51.5522,0.1918,Havering,E05000315,E09000016,Hylands,1,1
51.5571,0.1861,Havering,E05000315,E09000016,Hylands,2,1
51.5608,0.1843,Havering,E05000315,E09000016,Hylands,3,1
51.5643,0.1868,Havering,E05000315,E09000016,Hylands,4,1
51.5662,0.1883,Havering,E05000315,E09000016,Hylands,5,1
51.5688,0.199,Havering,E05000315,E09000016,Hylands,6,1
51.5706,0.1985,Havering,E05000315,E09000016,Hylands,7,1
51.5717,0.2025,Havering,E05000315,E09000016,Hylands,8,1
51.5738,0.2032,Havering,E05000315,E09000016,Hylands,9,1
51.5699,0.2146,Havering,E05000315,E09000016,Hylands,10,1
51.5676,0.2148,Havering,E05000315,E09000016,Hylands,11,1
51.5591,0.2107,Havering,E05000315,E09000016,Hylands,12,1
51.556,0.2057,Havering,E05000315,E09000016,Hylands,13,1
51.5559,0.2001,Havering,E05000315,E09000016,Hylands,14,1
51.5543,0.1939,Havering,E05000315,E09000016,Hylands,15,1
51.5522,0.1918,Havering,E05000315,E09000016,Hylands,16,1
51.5802,0.15,Havering,E05000316,E09000016,Mawneys,1,1
51.5832,0.1526,Havering,E05000316,E09000016,Mawneys,2,1
51.5949,0.1528,Havering,E05000316,E09000016,Mawneys,3,1
51.5985,0.1498,Havering,E05000316,E09000016,Mawneys,4,1
51.601,0.1506,Havering,E05000316,E09000016,Mawneys,5,1
51.6003,0.1604,Havering,E05000316,E09000016,Mawneys,6,1
51.5991,0.1644,Havering,E05000316,E09000016,Mawneys,7,1
51.6003,0.1728,Havering,E05000316,E09000016,Mawneys,8,1
51.5973,0.1772,Havering,E05000316,E09000016,Mawneys,9,1
51.5946,0.1743,Havering,E05000316,E09000016,Mawneys,10,1
51.5931,0.167,Havering,E05000316,E09000016,Mawneys,11,1
51.5893,0.1687,Havering,E05000316,E09000016,Mawneys,12,1
51.5885,0.172,Havering,E05000316,E09000016,Mawneys,13,1
51.5857,0.174,Havering,E05000316,E09000016,Mawneys,14,1
51.5806,0.1652,Havering,E05000316,E09000016,Mawneys,15,1
51.5799,0.1611,Havering,E05000316,E09000016,Mawneys,16,1
51.5802,0.15,Havering,E05000316,E09000016,Mawneys,17,1
51.5857,0.174,Havering,E05000317,E09000016,Pettits,1,1
51.5885,0.172,Havering,E05000317,E09000016,Pettits,2,1
51.5893,0.1687,Havering,E05000317,E09000016,Pettits,3,1
51.5931,0.167,Havering,E05000317,E09000016,Pettits,4,1
51.5946,0.1743,Havering,E05000317,E09000016,Pettits,5,1
51.5973,0.1772,Havering,E05000317,E09000016,Pettits,6,1
51.6032,0.1821,Havering,E05000317,E09000016,Pettits,7,1
51.6025,0.1868,Havering,E05000317,E09000016,Pettits,8,1
51.6027,0.1952,Havering,E05000317,E09000016,Pettits,9,1
51.5995,0.1948,Havering,E05000317,E09000016,Pettits,10,1
51.5948,0.2003,Havering,E05000317,E09000016,Pettits,11,1
51.5922,0.2144,Havering,E05000317,E09000016,Pettits,12,1
51.5884,0.2092,Havering,E05000317,E09000016,Pettits,13,1
51.586,0.2013,Havering,E05000317,E09000016,Pettits,14,1
51.5831,0.1928,Havering,E05000317,E09000016,Pettits,15,1
51.587,0.1914,Havering,E05000317,E09000016,Pettits,16,1
51.5854,0.1854,Havering,E05000317,E09000016,Pettits,17,1
51.5823,0.1825,Havering,E05000317,E09000016,Pettits,18,1
51.5827,0.177,Havering,E05000317,E09000016,Pettits,19,1
51.5857,0.174,Havering,E05000317,E09000016,Pettits,20,1
51.5295,0.211,Havering,E05000318,E09000016,Rainham and Wennington,1,1
51.5331,0.2157,Havering,E05000318,E09000016,Rainham and Wennington,2,1
51.5377,0.218,Havering,E05000318,E09000016,Rainham and Wennington,3,1
51.5365,0.2273,Havering,E05000318,E09000016,Rainham and Wennington,4,1
51.5371,0.2314,Havering,E05000318,E09000016,Rainham and Wennington,5,1
